StartTime: 2023-09-28 14:35:10.805
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m)
0x50	 14:35:10.805	-8,9355	5,9277	0,9766	-90,3320	308,8379	26,8555	77,5580	59,8975	-81,5570	35,65	3490	-5101	-1617	101617	-24,28
0x50	 14:35:10.915	-10,0000	5,3418	0,6836	-294,1895	321,0449	-39,0625	80,8978	60,5237	-74,5367	35,64	3561	-5058	-1557	101617	-24,28
0x50	 14:35:11.008	-10,3613	5,0781	0,8838	-82,3975	212,4023	12,8174	83,7103	60,8917	-69,1699	35,66	3657	-5006	-1582	101617	-24,28
0x50	 14:35:11.118	-9,7949	5,2686	0,8838	0,6104	-1,2207	-50,6592	84,9738	61,4246	-67,5439	35,67	3762	-4972	-1540	101617	-24,28
0x50	 14:35:11.212	-10,0488	5,6445	0,5225	249,0234	-244,7510	-103,1494	83,3533	62,0508	-71,0706	35,67	3817	-4967	-1519	101617	-24,28
0x50	 14:35:11.305	-9,3408	5,7910	1,2744	91,5527	-126,9531	-34,7900	81,5350	62,3804	-75,9650	35,64	3840	-5007	-1466	101617	-24,28
0x50	 14:35:11.415	-9,5166	5,4248	1,3135	-96,4355	12,8174	-43,3350	79,7058	62,5012	-77,2943	35,70	3849	-4964	-1495	101617	-24,28
0x50	 14:35:11.508	-9,6973	5,2197	1,8066	160,5225	42,7246	97,6563	80,7880	61,8695	-76,4868	35,64	3817	-4968	-1486	101617	-24,28
0x50	 14:35:11.618	-9,0430	5,6201	1,4697	-175,1709	112,9150	197,7539	82,4634	60,2985	-75,2728	35,69	3697	-5069	-1373	101617	-24,28
0x50	 14:35:11.727	-11,0498	6,0059	-0,8398	-106,2012	-358,2764	-223,3887	78,7555	60,1776	-77,3053	35,67	3614	-5029	-1494	101617	-24,28
0x50	 14:35:11.805	-8,5254	5,0439	1,0840	363,1592	-407,1045	-311,2793	72,8668	61,8530	-86,9843	35,67	3651	-4902	-1602	101617	-24,28
0x50	 14:35:11.914	-10,4785	4,6045	0,0195	-53,7109	-185,5469	-189,8193	67,7582	63,3252	-92,9718	35,67	3724	-4746	-1673	101617	-24,28
0x50	 14:35:12.008	-10,3711	4,3604	0,8643	409,5459	-40,2832	-51,8799	67,5879	64,0942	-94,9438	35,66	3745	-4646	-1658	101617	-24,28
0x50	 14:35:12.133	-11,7334	5,9766	0,8301	150,1465	54,9316	-26,2451	72,3450	64,5227	-93,1696	35,67	3709	-4664	-1410	101617	-24,28
0x50	 14:35:12.211	-10,3223	6,0059	2,1533	444,3359	-125,7324	-12,2070	74,9103	64,4293	-93,4058	35,67	3671	-4629	-1219	101616	-24,19
0x50	 14:35:12.305	-7,9102	4,7021	2,0410	406,4941	-156,8604	154,4189	75,7343	63,2318	-96,5424	35,66	3581	-4633	-1053	101616	-24,19
0x50	 14:35:12.414	-9,3701	5,3516	1,8213	169,0674	-87,2803	74,4629	76,3605	61,4905	-99,0198	35,67	3405	-4674	-911	101617	-24,28
0x50	 14:35:12.508	-9,0479	5,4785	2,4902	-123,2910	98,2666	-34,1797	76,6681	61,0455	-99,8547	35,68	3282	-4621	-851	101617	-24,28
0x50	 14:35:12.617	-9,2236	4,6826	1,9873	58,5938	119,6289	-34,7900	76,7230	61,6278	-98,6243	35,66	3273	-4509	-890	101617	-24,28
0x50	 14:35:12.711	-8,8184	5,6689	2,8223	76,9043	244,7510	-73,8525	79,9585	62,4408	-96,2567	35,66	3282	-4415	-792	101617	-24,28
0x50	 14:35:12.805	-8,9990	6,0059	2,1973	-418,0908	349,1211	12,2070	82,8864	62,8418	-90,9064	35,69	3300	-4296	-756	101617	-24,28
0x50	 14:35:12.914	-11,8604	7,2314	1,4404	-302,1240	-92,7734	-15,2588	80,8374	62,3584	-91,2250	35,65	3292	-4216	-833	101617	-24,28
0x50	 14:35:13.008	-10,9668	3,5791	0,9961	-443,1152	-128,1738	210,5713	73,6743	61,0730	-93,5376	35,66	3219	-4060	-1237	101616	-24,19
0x50	 14:35:13.117	-9,7852	4,7607	-0,4004	-275,2686	-167,2363	291,7480	70,3894	58,2330	-93,4662	35,67	3034	-4007	-1583	101616	-24,19
0x50	 14:35:13.211	-9,4434	4,8193	-0,2344	157,4707	-237,4268	90,9424	68,6371	56,3104	-94,6472	35,65	2854	-3978	-1813	101617	-24,28
0x50	 14:35:13.305	-9,8828	4,4385	0,5713	-173,9502	81,1768	16,4795	68,3130	56,4148	-93,4991	35,68	2787	-3932	-1906	101616	-24,19
0x50	 14:35:13.411	-9,9805	5,1318	0,6396	-343,6279	314,9414	-70,1904	69,4336	58,1232	-87,7588	35,65	2861	-3756	-2002	101616	-24,19
0x50	 14:35:13.505	-9,4580	4,8975	1,3965	-345,4590	344,2383	-49,4385	70,8838	60,3809	-79,7717	35,69	3060	-3488	-2069	101617	-24,28
0x50	 14:35:13.614	-10,2051	6,6406	1,9727	-274,6582	280,7617	-56,7627	74,3610	61,4246	-71,2079	35,69	3240	-3263	-2040	101617	-24,28
0x50	 14:35:13.708	-9,1309	6,8750	2,5928	-474,8535	142,2119	55,5420	73,5150	62,0508	-67,5824	35,67	3424	-3035	-2083	101617	-24,28
0x50	 14:35:13.817	-9,7803	5,1807	1,5234	-42,1143	-108,6426	224,6094	70,9882	60,0293	-63,1439	35,64	3477	-2815	-2226	101616	-24,19
0x50	 14:35:13.911	-9,3164	6,3623	1,9043	-468,1396	106,2012	198,9746	70,0214	57,6178	-61,3531	35,67	3456	-2787	-2261	101617	-24,28
0x50	 14:35:14.005	-8,7500	6,0645	0,5811	-1069,9463	490,7227	162,9639	67,7692	57,0081	-52,0313	35,68	3593	-2552	-2367	101617	-24,28
0x50	 14:35:14.114	-9,1309	5,8105	0,4443	-1126,0986	587,1582	90,9424	65,8685	58,1177	-39,3311	35,66	3882	-2090	-2374	101617	-24,28
0x50	 14:35:14.208	-9,7998	5,6885	0,3320	-1402,5879	690,3076	88,5010	64,7424	60,3149	-24,3402	35,67	4248	-1590	-2201	101617	-24,28
0x50	 14:35:14.317	-9,8389	4,5068	-0,1318	-1354,3701	580,4443	205,0781	64,0173	61,9080	-7,9816	35,70	4540	-1158	-1967	101617	-24,28
0x50	 14:35:14.411	-10,1318	5,4688	-1,1914	-927,1240	256,9580	50,0488	63,6438	62,3969	5,1416	35,69	4687	-848	-1734	101617	-24,28
0x50	 14:35:14.505	-10,1416	5,6104	-0,4199	-614,6240	62,2559	-217,8955	59,1779	64,1382	8,1189	35,68	4695	-479	-1649	101617	-24,28
0x50	 14:35:14.614	-10,4004	4,5166	-0,2686	-1130,3711	264,8926	-3,0518	53,0640	66,6266	11,9696	35,71	4669	44	-1538	101617	-24,28
0x50	 14:35:14.708	-11,2939	4,4092	0,1563	-870,3613	429,0771	291,7480	54,8712	67,5439	24,0710	35,68	4719	405	-1234	101617	-24,28
0x50	 14:35:14.817	-10,0635	5,0342	1,1377	-1022,9492	639,0381	535,8887	64,5996	66,5717	44,2255	35,70	4838	402	-732	101617	-24,28
0x50	 14:35:14.911	-10,2490	5,5762	-0,1318	-756,2256	439,4531	316,1621	72,5592	64,3414	63,1274	35,69	4967	225	-183	101617	-24,28
0x50	 14:35:15.020	-10,1514	5,2539	1,7139	-277,7100	162,9639	16,4795	73,7402	63,8196	71,1749	35,67	5029	153	147	101616	-24,19
0x50	 14:35:15.114	-11,0400	3,9307	1,5039	-632,9346	78,7354	103,1494	72,3230	63,8745	76,2396	35,67	5074	158	308	101616	-24,19
0x50	 14:35:15.223	-9,3994	3,7842	1,8555	-117,7979	-42,7246	135,4980	69,8785	62,6990	78,9148	35,70	5097	110	338	101616	-24,19
0x50	 14:35:15.317	-8,4033	5,3857	1,9727	-344,2383	73,2422	6,7139	68,5107	62,1442	80,1727	35,72	5121	78	314	101616	-24,19
0x50	 14:35:15.426	-9,7266	4,6436	1,2354	-507,8125	157,4707	-52,4902	65,8630	62,8693	83,3313	35,70	5128	145	396	101616	-24,19
0x50	 14:35:15.504	-9,8193	4,4287	1,6846	-85,4492	140,3809	-22,5830	65,3247	63,6493	86,6327	35,69	5148	206	528	101617	-24,28
0x50	 14:35:15.629	-8,9551	5,2002	2,0166	-207,5195	243,5303	1,2207	67,9175	64,4623	91,4557	35,66	5135	247	702	101616	-24,19
0x50	 14:35:15.707	-8,9648	4,9365	2,0215	-14,0381	111,0840	-27,4658	70,2576	65,0500	96,1633	35,67	5118	295	897	101616	-24,19
0x50	 14:35:15.832	-9,9414	5,6494	1,7920	171,5088	1,8311	15,2588	71,6364	64,9127	97,1191	35,66	5101	358	966	101617	-24,28
0x50	 14:35:15.910	-12,5684	6,8896	1,3574	38,4521	-41,5039	-146,4844	71,7627	65,2808	96,6467	35,67	5077	481	940	101617	-24,28
0x50	 14:35:16.004	-8,3643	4,3018	1,8652	-159,3018	128,7842	386,3525	72,2955	63,7537	98,8330	35,74	5116	470	915	101616	-24,19
0x50	 14:35:16.114	-12,1777	2,5879	-0,6934	16,4795	-178,2227	502,9297	71,7133	59,7711	102,2607	35,74	5163	146	936	101617	-24,28
0x50	 14:35:16.207	-9,5264	5,0977	0,6787	384,5215	-144,6533	397,9492	76,7505	55,4041	101,5741	35,68	5249	-212	744	101617	-24,28
0x50	 14:35:16.317	-9,7656	4,2236	0,4053	146,4844	-92,7734	185,5469	78,2611	53,1079	101,3763	35,72	5274	-475	584	101617	-24,28
0x50	 14:35:16.410	-9,3213	5,1611	-0,6934	519,4092	-344,2383	-248,4131	79,3268	53,7396	98,1464	35,72	5304	-502	394	101617	-24,28
0x50	 14:35:16.504	-9,4678	5,9863	-0,1758	997,3145	-674,4385	-722,0459	78,9093	58,2001	86,9128	35,69	5303	-136	-24	101617	-24,28
0x50	 14:35:16.613	-14,1211	5,9766	-0,2588	1070,5566	-875,8545	-816,0400	71,6034	63,9569	67,4121	35,72	5197	436	-797	101617	-24,28
0x50	 14:35:16.707	-10,3125	6,1963	3,2617	1328,7354	-464,4775	-464,4775	66,5332	67,3462	44,0717	35,72	4944	659	-1813	101617	-24,28
0x50	 14:35:16.816	-8,2520	4,8389	0,8203	416,8701	-3,6621	-29,9072	69,6094	68,1482	39,1937	35,70	4874	484	-2333	101617	-24,28
0x50	 14:35:16.910	-9,8242	3,8818	1,3281	1250,6104	-316,7725	-68,3594	73,1415	67,9395	34,3323	35,70	4895	152	-2634	101617	-24,28
0x50	 14:35:17.004	-10,3760	4,8438	2,8613	960,0830	-234,9854	-116,5771	76,7340	68,0273	25,4883	35,68	4828	-444	-2977	101617	-24,28
0x50	 14:35:17.113	-9,3506	4,3701	0,9619	1176,1475	-506,5918	-177,6123	76,5033	68,3844	14,6338	35,66	4731	-1006	-3176	101617	-24,28
0x50	 14:35:17.207	-9,7803	5,1416	1,6113	1309,8145	-667,7246	-332,0313	71,5100	68,8843	-4,3011	35,68	4544	-1667	-3402	101617	-24,28
0x50	 14:35:17.316	-8,8721	5,6006	2,1680	822,1436	-348,5107	-396,7285	66,2531	69,8346	-21,8079	35,67	4334	-2256	-3513	101616	-24,19
0x50	 14:35:17.410	-8,7549	5,0049	1,6602	319,2139	-97,6563	-393,6768	61,3531	72,0374	-31,8054	35,70	4328	-2483	-3495	101617	-24,28
0x50	 14:35:17.504	-9,7168	5,3271	2,6514	874,6338	-49,4385	-128,7842	61,7926	72,8888	-38,2654	35,69	4334	-2645	-3355	101617	-24,28
0x50	 14:35:17.613	-10,0244	5,4736	2,8613	397,9492	42,7246	159,9121	68,0328	72,1857	-37,7051	35,69	4294	-3011	-3048	101617	-24,28
0x50	 14:35:17.707	-12,0020	4,7656	1,4111	514,5264	-104,3701	507,2021	74,1138	68,1427	-35,3375	35,66	4049	-3359	-2812	101617	-24,28
0x50	 14:35:17.832	-9,7412	4,2480	1,2646	1128,5400	-267,3340	632,3242	79,3103	62,3145	-38,4576	35,69	3581	-3903	-2468	101617	-24,28
0x50	 14:35:17.910	-9,4727	5,6543	0,0000	545,6543	-294,7998	491,3330	85,0507	56,2170	-42,9236	35,68	3011	-4536	-1952	101617	-24,28
0x50	 14:35:18.004	-8,9600	6,0547	0,5762	883,7891	-540,1611	-51,2695	86,1768	53,6737	-50,9161	35,71	2548	-4909	-1542	101617	-24,28
0x50	 14:35:18.113	-8,5303	6,2744	0,4932	512,6953	-541,3818	-250,8545	85,0781	55,0250	-60,8478	35,68	2452	-5060	-1187	101617	-24,28
0x50	 14:35:18.207	-9,4482	7,8027	0,3174	255,7373	-567,0166	-479,1260	80,8594	57,6343	-72,8613	35,67	2519	-5027	-949	101617	-24,28
0x50	 14:35:18.316	-11,6895	6,5332	1,1816	579,2236	-635,3760	-458,3740	72,7240	61,0840	-86,7480	35,68	2780	-4846	-943	101617	-24,28
0x50	 14:35:18.410	-9,8486	7,3340	2,2217	612,7930	-421,1426	-291,7480	68,6151	62,3584	-99,4702	35,69	2970	-4701	-769	101616	-24,19
0x50	 14:35:18.504	-7,2266	5,5420	1,8652	272,2168	-192,2607	234,3750	67,9449	60,6665	-105,1007	35,71	2975	-4635	-667	101616	-24,19
0x50	 14:35:18.613	-10,2148	5,4297	2,2314	732,4219	-3,6621	460,8154	74,0094	55,9149	-104,3152	35,68	2652	-4775	-450	101616	-24,19
0x50	 14:35:18.707	-7,3291	7,1533	1,3232	272,2168	255,7373	302,7344	82,0679	51,9159	-100,5304	35,67	2269	-4944	-66	101616	-24,19
0x50	 14:35:18.816	-7,3584	8,0225	1,3281	119,6289	103,1494	19,5313	84,8859	50,7294	-99,1132	35,67	2068	-4975	105	101616	-24,19
0x50	 14:35:18.910	-7,3291	8,0615	0,9180	-133,0566	92,1631	-162,3535	85,0342	51,3062	-98,9099	35,68	2076	-4895	87	101616	-24,19
0x50	 14:35:19.003	-8,8379	6,8604	0,5469	-420,5322	130,0049	-222,7783	82,7161	52,9816	-98,3661	35,71	2204	-4766	-126	101616	-24,19
0x50	 14:35:19.113	-9,1162	8,4326	0,6104	-515,7471	242,3096	-359,4971	81,6504	55,4041	-95,6470	35,67	2383	-4548	-408	101617	-24,28
0x50	 14:35:19.207	-10,0684	5,0439	1,5137	-842,8955	253,9063	-238,0371	76,2781	59,7931	-91,6315	35,68	2739	-4164	-913	101616	-24,19
0x50	 14:35:19.316	-9,0918	7,2217	0,7471	-1621,0938	665,8936	-108,0322	74,9268	61,5344	-80,8978	35,70	3017	-3730	-1382	101616	-24,19
0x50	 14:35:19.410	-10,9521	3,1104	-0,4932	-1646,7285	477,9053	191,0400	67,1704	62,6770	-67,1869	35,74	3316	-2980	-2069	101617	-24,28
0x50	 14:35:19.503	-9,4482	3,7109	-0,3125	-628,6621	460,8154	482,7881	69,3018	61,7816	-52,0697	35,70	3517	-2453	-2342	101616	-24,19
0x50	 14:35:19.613	-11,0059	4,5264	-0,0146	-354,6143	139,7705	284,4238	73,2184	59,3591	-42,6599	35,69	3575	-2359	-2314	101617	-24,28
0x50	 14:35:19.706	-11,1963	4,9951	1,4014	-51,8799	32,9590	104,3701	74,2566	58,1451	-39,7540	35,70	3560	-2359	-2310	101617	-24,28
0x50	 14:35:19.816	-10,5469	5,4736	2,4854	-173,3398	61,0352	-108,6426	73,9325	58,9087	-38,7927	35,64	3618	-2322	-2336	101617	-24,28
0x50	 14:35:19.910	-7,8906	5,9229	1,0889	-508,4229	67,1387	-100,0977	71,7407	60,3864	-36,3702	35,67	3736	-2131	-2386	101617	-24,28
0x50	 14:35:20.003	-8,8330	6,0596	1,2256	-442,5049	24,4141	-82,3975	67,8680	61,1005	-34,4366	35,70	3833	-1839	-2494	101617	-24,28
0x50	 14:35:20.113	-10,5029	5,4834	2,5732	-828,8574	315,5518	138,5498	65,1984	61,3751	-28,5974	35,69	3923	-1472	-2578	101617	-24,28
0x50	 14:35:20.206	-8,9014	5,3223	1,2354	-1155,3955	596,9238	319,8242	65,0720	61,6003	-14,6118	35,69	4170	-996	-2488	101617	-24,28
0x50	 14:35:20.316	-10,0293	5,9961	0,3027	-1278,0762	479,1260	129,3945	65,4950	61,4960	-0,2856	35,67	4490	-543	-2184	101617	-24,28
0x50	 14:35:20.409	-9,7607	4,3799	0,6738	-1223,1445	502,3193	285,0342	63,1824	61,6937	13,4802	35,67	4833	-124	-1749	101617	-24,28
0x50	 14:35:20.503	-9,3506	4,8047	-0,4395	-1202,3926	453,4912	230,1025	62,8308	61,6827	27,6416	35,69	5135	-28	-1193	101617	-24,28
0x50	 14:35:20.612	-10,7422	4,5850	-1,1865	-808,7158	104,3701	119,0186	60,4578	61,7706	37,4084	35,72	5299	-33	-782	101617	-24,28
0x50	 14:35:20.706	-10,9473	3,7061	0,8643	-30,5176	92,7734	40,2832	58,7933	61,8311	40,1001	35,71	5282	-37	-677	101617	-24,28
0x50	 14:35:20.816	-9,8730	5,3857	0,5566	-935,6689	541,3818	44,5557	61,9244	63,5889	47,9114	35,68	5254	20	-517	101617	-24,28
0x50	 14:35:20.909	-10,0391	5,1709	-0,2637	-1047,9736	640,8691	67,1387	65,4181	65,7092	63,1934	35,69	5246	128	-75	101617	-24,28
0x50	 14:35:21.003	-10,0098	4,6875	0,4199	-1097,4121	599,3652	125,7324	70,0159	67,3187	79,9255	35,70	5218	212	401	101617	-24,28
0x50	 14:35:21.112	-10,4150	4,7314	0,2539	-894,7754	506,5918	237,4268	75,3937	66,9232	96,9928	35,71	5150	143	922	101616	-24,19
0x50	 14:35:21.206	-10,7764	5,5762	0,1270	-668,9453	250,2441	124,5117	77,7887	65,9180	108,0450	35,70	5096	-9	1310	101616	-24,19
0x50	 14:35:21.315	-10,6738	4,8584	1,5381	-444,9463	93,9941	183,1055	76,9153	64,9786	112,4835	35,70	5092	-123	1459	101616	-24,19
0x50	 14:35:21.409	-11,5625	2,9199	1,4697	50,0488	10,3760	546,2646	77,0197	61,1993	116,3287	35,67	5084	-392	1516	101617	-24,28
0x50	 14:35:21.519	-9,3115	4,1650	2,0068	-54,9316	242,3096	584,7168	81,1285	56,2830	121,7450	35,69	5050	-792	1583	101617	-24,28
0x50	 14:35:21.612	-8,6621	4,7119	0,6982	65,3076	82,3975	148,9258	83,4027	53,5583	126,7712	35,68	4977	-1151	1734	101617	-24,28
0x50	 14:35:21.722	-8,6670	4,9609	0,8350	430,2979	-316,7725	-511,4746	83,1500	56,6125	124,3872	35,71	4995	-1022	1709	101617	-24,28
0x50	 14:35:21.815	-9,3311	5,9717	1,6992	532,2266	-518,1885	-847,7783	78,1512	63,4021	113,2965	35,68	5103	-354	1427	101617	-24,28
0x50	 14:35:21.925	-9,2334	6,2549	2,1240	363,7695	-479,7363	-749,5117	65,8685	68,9777	95,4877	35,65	5151	448	1015	101617	-24,28
0x50	 14:35:22.003	-10,2441	7,5000	1,1279	-84,8389	-317,9932	-659,1797	48,2739	72,1637	75,2728	35,71	5086	1154	652	101617	-24,28
0x50	 14:35:22.128	-12,1143	4,3506	2,2559	-216,0645	-89,7217	160,5225	37,6611	71,6638	65,0226	35,72	4995	1571	437	101617	-24,28
0x50	 14:35:22.206	-9,4580	5,9961	0,6689	-1126,7090	587,1582	897,2168	55,4205	68,8129	87,9785	35,69	5041	1258	655	101616	-24,19
0x50	 14:35:22.331	-13,6572	3,5596	-0,3760	-694,5801	161,1328	1203,6133	63,5724	61,4795	109,8633	35,70	5127	376	1076	101616	-24,19
0x50	 14:35:22.409	-10,4980	4,3018	0,8301	113,5254	272,8271	1181,0303	74,1797	51,1304	120,9265	35,71	5166	-591	1175	101616	-24,19
0x50	 14:35:22.503	-9,5703	3,9893	0,2490	-105,5908	369,8730	989,9902	79,3762	42,6599	130,3748	35,67	5056	-1508	1296	101617	-24,28
0x50	 14:35:22.612	-8,6768	4,5703	-0,0195	177,6123	189,2090	248,4131	82,3865	38,3917	137,0270	35,69	4903	-2152	1494	101616	-24,19
0x50	 14:35:22.706	-9,5605	7,8369	-1,5137	421,1426	-534,6680	-897,2168	84,6661	42,7258	136,5106	35,70	4954	-2025	1585	101616	-24,19
0x50	 14:35:22.831	-13,0420	6,2256	0,3125	2720,3369	-1701,0498	-1840,8203	82,8204	56,0138	116,2738	35,71	5294	-846	981	101617	-24,28
StartTime: 2023-09-28 14:44:16.265
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m)
0x50	 14:44:16.265	-10,2051	1,7041	-2,8711	48,2178	4,2725	41,5039	147,2443	71,5649	-59,9908	34,65	5225	-3459	2901	101627	-25,11
0x50	 14:44:16.374	-10,1367	1,7383	-2,8027	34,1797	1,2207	13,4277	147,2717	71,4386	-60,4633	34,65	5181	-3467	2918	101626	-25,02
0x50	 14:44:16.468	-10,0684	1,9922	-2,7637	38,4521	5,4932	-8,5449	147,6508	71,4331	-60,4523	34,66	5175	-3455	2937	101626	-25,02
0x50	 14:44:16.562	-10,6104	2,0410	-2,7002	21,3623	23,1934	-35,4004	148,7823	71,4386	-59,8370	34,69	5176	-3432	2978	101626	-25,02
0x50	 14:44:16.671	-10,3857	2,0166	-2,8027	-46,3867	17,0898	-29,9072	149,3976	71,4716	-59,0955	34,68	5196	-3410	2992	101627	-25,11
0x50	 14:44:16.765	-10,3174	2,1924	-2,7051	-21,9727	15,8691	-12,8174	149,5239	71,4221	-58,9362	34,67	5190	-3402	3011	101627	-25,11
0x50	 14:44:16.890	-10,3467	2,1436	-2,7148	-49,4385	21,9727	-43,3350	149,7711	71,4001	-58,6450	34,66	5192	-3394	3041	101626	-25,02
0x50	 14:44:16.968	-10,3467	2,0996	-2,7490	-112,3047	6,1035	-90,3320	150,2875	71,6473	-57,3816	34,68	5234	-3399	2996	101626	-25,02
0x50	 14:44:17.062	-11,7920	1,9971	-2,5439	-128,1738	26,2451	-139,1602	152,1112	72,0593	-54,8053	34,67	5285	-3360	2966	101626	-25,02
0x50	 14:44:17.171	-8,8574	1,5723	-2,6172	-194,7021	6,1035	-93,9941	153,2428	72,6416	-51,3611	34,67	5359	-3331	2871	101626	-25,02
0x50	 14:44:17.265	-11,4746	1,8945	-2,9443	-219,7266	1,8311	-173,3398	155,8905	72,7625	-47,7795	34,66	5417	-3301	2841	101626	-25,02
0x50	 14:44:17.374	-9,4287	2,7930	-3,6768	-573,7305	-112,3047	-377,8076	158,3844	74,4873	-39,0289	34,67	5538	-3274	2566	101626	-25,02
0x50	 14:44:17.468	-9,7217	2,4268	-3,8281	-161,1328	-167,2363	-384,5215	168,0029	76,3770	-26,8506	34,66	5703	-3057	2297	101626	-25,02
0x50	 14:44:17.562	-9,4922	2,2900	-3,9258	2,4414	-117,7979	-303,3447	179,2584	77,7722	-12,7112	34,66	5832	-2732	1980	101626	-25,02
0x50	 14:44:17.671	-10,7568	2,6270	-4,0283	155,6396	-34,7900	-42,1143	-174,5563	77,7338	-5,2240	34,69	5775	-2494	1797	101625	-24,94
0x50	 14:44:17.765	-11,7676	0,7910	-3,6572	380,2490	72,0215	366,2109	178,0005	77,0801	-13,9032	34,68	5561	-2446	1693	101625	-24,94
0x50	 14:44:17.874	-10,0000	1,2451	-2,9541	725,7080	170,8984	816,6504	159,1534	74,4598	-37,5183	34,64	5195	-2667	1739	101624	-24,86
0x50	 14:44:17.968	-11,8750	2,1143	-2,0459	835,5713	388,7939	839,2334	147,7386	68,0273	-57,6343	34,65	4646	-3019	2101	101625	-24,94
0x50	 14:44:18.062	-9,6094	1,6553	-1,8359	106,2012	304,5654	570,6787	144,1351	61,5948	-66,6376	34,70	4063	-3271	2476	101625	-24,94
0x50	 14:44:18.171	-9,4336	2,0557	-1,8945	34,7900	135,4980	212,4023	141,7346	58,2440	-70,3839	34,66	3636	-3490	2638	101625	-24,94
0x50	 14:44:18.265	-10,5371	2,7246	-2,3926	119,0186	-15,8691	-219,7266	141,8335	58,8153	-70,4224	34,66	3491	-3561	2626	101625	-24,94
0x50	 14:44:18.374	-12,4951	1,2158	-3,3057	-560,9131	-274,6582	-684,8145	145,5524	62,9901	-64,9786	34,67	3706	-3386	2467	101626	-25,02
0x50	 14:44:18.468	-8,9893	1,9580	-3,3398	-34,7900	-86,0596	-467,5293	149,7766	68,8458	-53,4430	34,69	4146	-3147	1988	101625	-24,94
0x50	 14:44:18.561	-10,3418	0,7080	-3,3301	-978,3936	-81,7871	-326,5381	155,3906	70,9332	-44,0826	34,69	4391	-2921	1749	101626	-25,02
0x50	 14:44:18.671	-9,0479	3,6768	-3,7354	-317,9932	-21,3623	-343,0176	156,6266	72,7899	-33,3545	34,69	4570	-2814	1329	101626	-25,02
0x50	 14:44:18.765	-8,8818	2,0508	-3,9404	-414,4287	-92,7734	-385,7422	164,4379	73,9215	-20,5829	34,67	4714	-2576	1063	101625	-24,94
0x50	 14:44:18.874	-11,2842	2,5000	-4,0771	192,2607	-53,1006	-149,5361	171,7987	74,7235	-8,6627	34,66	4851	-2314	849	101626	-25,02
0x50	 14:44:18.968	-12,2168	0,9229	-3,8672	-47,6074	-45,7764	106,2012	170,9857	74,6906	-7,6849	34,66	4908	-2198	740	101625	-24,94
0x50	 14:44:19.077	-8,5010	0,9424	-3,1885	286,2549	0,6104	485,2295	161,0101	73,6084	-18,1494	34,68	4874	-2336	701	101625	-24,94
0x50	 14:44:19.171	-12,7490	2,3389	-2,3535	709,8389	191,0400	575,5615	151,4795	70,1862	-32,8271	34,70	4699	-2630	920	101625	-24,94
0x50	 14:44:19.280	-9,9072	1,4355	-1,9336	-120,2393	122,0703	371,0938	145,3766	66,6815	-40,6659	34,67	4516	-2895	1194	101626	-25,02
0x50	 14:44:19.374	-10,1221	2,6221	-2,3145	404,6631	90,3320	295,4102	143,4650	64,3689	-45,1923	34,70	4370	-3076	1369	101625	-24,94
0x50	 14:44:19.483	-10,3223	1,9287	-2,0166	181,2744	67,1387	79,3457	143,8550	63,3142	-47,5214	34,67	4284	-3149	1575	101626	-25,02
0x50	 14:44:19.561	-11,5381	2,8760	-2,8613	29,2969	-44,5557	-175,7813	145,7281	64,2645	-46,5601	34,70	4298	-3090	1632	101625	-24,94
0x50	 14:44:19.686	-8,5938	1,0596	-4,8096	130,0049	-211,1816	-240,4785	150,0128	67,3682	-43,0225	34,70	4457	-2880	1571	101626	-25,02
0x50	 14:44:19.764	-11,7188	1,8799	-4,6582	1056,5186	-87,8906	-128,7842	160,0214	69,2303	-39,7375	34,66	4580	-2565	1729	101626	-25,02
0x50	 14:44:19.874	-9,0625	2,3389	-3,9746	1021,7285	70,1904	-76,9043	170,7330	69,5270	-35,3101	34,70	4694	-2227	1979	101625	-24,94
0x50	 14:44:19.967	-9,6924	0,7422	-2,7979	1222,5342	223,9990	250,8545	-179,9341	67,5659	-38,0676	34,69	4722	-1809	2444	101625	-24,94
0x50	 14:44:20.061	-9,2236	0,9668	-2,2021	1030,2734	209,9609	516,9678	179,8737	65,7532	-49,2462	34,67	4616	-1560	2877	101625	-24,94
0x50	 14:44:20.170	-10,3613	1,4307	-1,8018	993,0420	90,9424	712,2803	175,6329	64,5447	-65,9015	34,69	4451	-1474	3259	101625	-24,94
0x50	 14:44:20.264	-11,2549	3,9502	-1,5869	1077,8809	10,3760	616,4551	170,1453	64,1327	-82,7051	34,70	4269	-1409	3532	101625	-24,94
0x50	 14:44:20.374	-11,4600	0,1123	-1,8799	776,9775	-72,0215	458,9844	170,3760	64,0833	-95,7239	34,70	4089	-1072	3790	101625	-24,94
0x50	 14:44:20.467	-9,9365	2,5977	-2,7100	897,8271	-225,8301	441,2842	165,1355	65,5939	-107,5067	34,66	4026	-874	3849	101625	-24,94
